Customer ID,Date,F14,Order Number,Product Category,Product Line,Product Name,Size,SKU,F12,F13,Price,Quantity,Sales
3f817a4e-6a3e-471c-b749-4294fbeb69f2,27/06/2020,,E91-6654-6616-1870,treat,cat,Tuna Tasties,,A8SU9C4GLF,,,14.53,3,43.59
77b13a1f-3598-44db-a49f-0453e3a8f1ce,28/06/2020,,ASH-9689-1458-2687,toy,dog,Fetch Blaster,,M291KHJ4LW,,,29.47,1,29.47
e1528ae4-7f0d-4e72-9bb0-5656b7c3d9c5,03/07/2020,,TP9-3575-6701-1829,bedding,cat,Cat Cave,,058G0P7V60,,,29.66,3,88.98
e1528ae4-7f0d-4e72-9bb0-5656b7c3d9c5,03/07/2020,,TP9-3575-6701-1829,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,2,37.06
e1528ae4-7f0d-4e72-9bb0-5656b7c3d9c5,03/07/2020,,TP9-3575-6701-1829,treat,cat,Whole Chemistry Recipe,,ORGRBTIKZR,,,15.34,3,46.02
896a4c13-b51a-4be7-8632-cedb552d75c0,07/07/2020,,WNW-9541-4974-5615,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,3,59.88
a4596e54-ab68-4ce5-ac70-6c4c7fde7a29,07/07/2020,,E3W-1000-2722-6137,treat,dog,All Veggie Yummies,,OWFPW3WZHG,,,25.48,1,25.48
6e6fc582-8c43-47a7-b513-f1959a811080,08/07/2020,,SH3-2537-1644-2893,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,3,55.59
4ed15c17-7316-4dd3-bf81-082a9d513a98,08/07/2020,,2Q2-2816-3649-6165,treat,cat,Feline Fix Mix,,RKAPY3I1TP,,,39.55,2,79.1
a4583669-3ee9-4b2b-8363-0218493e75fb,09/07/2020,,CH6-5719-2716-5439,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,3,103.14
c0b263c4-6c60-42c4-9d72-522982ca55f3,12/07/2020,,BF1-9870-9833-3180,bedding,dog,Reddy Beddy,large,DJWE1V9LZK,,,23.07,1,23.07
500e6e76-12e9-425c-aaee-3a5f16153a55,13/07/2020,,DK3-4243-1571-9998,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,3,84.12
581028d5-ed3a-4955-bacc-d97c787e89f6,16/07/2020,,D87-0742-1440-3917,food,cat,Purr Mix,,O5FYJLBE0H,,,24.53,1,24.53
b914e216-fca4-4ede-822f-fda5cdc686f5,17/07/2020,,4UX-7023-7393-5016,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,3,103.14
0ef1118e-5f2c-4d70-9a74-2cb5e806cae9,17/07/2020,,2SW-2401-9346-4603,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,2,78.64
9a14f33e-7caf-44bf-9a82-d36687e08ae8,19/07/2020,,UIX-8608-7364-5616,bedding,dog,Reddy Beddy,large,DJWE1V9LZK,,,23.07,2,46.14
9a14f33e-7caf-44bf-9a82-d36687e08ae8,19/07/2020,,2OI-1191-6735-8296,toy,cat,Scratchy Post,,MPH6SCD7UT,,,26.95,1,26.95
98395aed-edab-450a-a45b-df382ffbaecb,19/07/2020,,2OI-1191-6735-8296,bedding,cat,Scratchy Post,,V4B4RNS3ZP,,,34.38,2,68.76
f7e07e9a-2cdb-4538-872f-e83689494598,21/07/2020,,CHL-9582-5246-4650,bedding,dog,Scratchy Post,small,KDTMPSBZKZ,,,13.84,2,27.68
041686b3-ef2e-4ae9-a349-985bd6dafed3,22/07/2020,,XD9-1197-7351-9457,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,2,78.64
3a21abc5-362e-47f4-8951-362a9e322c98,24/07/2020,,DJR-9604-1142-1668,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
3a21abc5-362e-47f4-8951-362a9e322c98,24/07/2020,,DJR-9604-1142-1668,food,cat,Purrfect Puree,,GZCJZ3ET04,,,30.63,1,30.63
9e42397d-946f-4da4-a78b-e45a669438b1,26/07/2020,,AB6-6058-3069-7500,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,3,41.52
cdc28194-1af1-4059-9b25-19928d2f636a,01/08/2020,,N69-9541-4017-5070,food,cat,Purr Mix,,O5FYJLBE0H,,,24.53,3,73.59
fadb0cb8-4b0d-4349-a77c-d12e5bc016e9,05/08/2020,,NBF-5016-9159-5887,treat,dog,Chewie Dental,,CG3531YP08,,,38.17,2,76.34
cfd02289-035d-49f1-a63a-4164f80eed26,11/08/2020,,GX9-0927-4423-6831,bedding,dog,Reddy Beddy,large,DJWE1V9LZK,,,23.07,3,69.21
f9056699-c3b1-4bea-900d-525571d8dc0e,14/08/2020,,G0A-0723-1285-3109,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,3,108.9
3f4bc376-a838-431b-b0e5-2dc114bbdf59,18/08/2020,,Y0K-9474-0826-4310,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,2,21.6
dfb86128-c62a-4234-b628-4312d2d17219,22/08/2020,,17G-5632-1455-7199,toy,dog,Tug-a-Back,,IZBHF5KR79,,,21.82,2,43.64
5929a0e9-95a7-4dbf-896e-c11d1988615e,24/08/2020,,86K-5397-7438-7975,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,3,59.88
3ed0e459-028c-4e92-a093-12ebe56378d0,27/08/2020,,NYT-3306-3083-9776,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,1,19.96
f2a090b3-ec77-4018-939e-1a18d2b4f4ef,31/08/2020,,7Y9-4434-6079-9159,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,2,68.76
c89289f5-c3cc-409c-ac21-a8f6ad8b1ae2,04/09/2020,,17W-0107-3788-4067,food,cat,Snoozer Hammock,,GZCJZ3ET04,,,30.63,1,30.63
68e17ffc-bc2f-4e62-938e-37061222b9c1,04/09/2020,,HNJ-8059-5731-5442,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,1,13.84
04b417ea-4db6-4069-aad1-6d88725e8524,07/09/2020,,QNM-0889-0214-3985,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,2,30.68
04b417ea-4db6-4069-aad1-6d88725e8524,07/09/2020,,QNM-0889-0214-3985,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,3,117.96
217dbe79-71a4-45b4-9eec-5261b300eb54,08/09/2020,,LOO-8351-9627-4943,toy,dog,Fetch Blaster,,M291KHJ4LW,,,29.47,1,29.47
e00209e2-c6c0-4a72-8af3-3b2ae6eaa89e,13/09/2020,,AI0-8190-3397-4341,food,dog,New Dish,large,NYW2F6CPBY,,,17.16,2,34.32
48bfe160-46fb-4750-867d-8aca40b9274e,14/09/2020,,SPR-4411-9829-7006,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,1,18.53
95619813-79b4-4654-bace-297f08179814,14/09/2020,,52K-9641-5618-0755,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,3,46.02
74fd387e-04b2-4c9c-8ca1-6d05c94f12b7,15/09/2020,,ZG3-6658-7666-0843,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
69df792c-3fef-4b81-8cb8-0077655cc524,27/09/2020,,5ZW-2658-6163-6339,food,cat,Yum Fish-Dish,,GZCJZ3ET04,,,30.63,3,91.89
e05c1dcd-5de8-4443-849b-798bae2aa27a,29/09/2020,,XKU-4082-2204-4935,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,2,68.76
4825bcac-8271-463d-a098-4d3705f72de7,09/10/2020,,15T-3023-4253-7686,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
4825bcac-8271-463d-a098-4d3705f72de7,09/10/2020,,15T-3023-4253-7686,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,1,13.84
543a9164-7b05-4195-af5d-b5741f0efe91,11/10/2020,,PB1-1020-9677-9041,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,1,36.3
f91c3c08-9237-4934-a1b5-b82c1618c844,14/10/2020,,ZS1-4310-6042-1214,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,2,33.42
aacbf226-43d2-4b06-987b-5c4224c11b9d,14/10/2020,,QXJ-3013-1038-0974,toy,cat,Kitty Climber,,8PYSMLYINS,,,10.8,2,21.6
ea6b1d83-ba3a-409b-82ca-6d592ec9451a,14/10/2020,,ZW8-2479-0698-0389,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,3,117.96
a43c8d41-60f0-4efb-b66f-cce239566506,20/10/2020,,SM2-3854-6886-7834,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,3,32.4
87d7c49b-74fc-4106-9a66-c2cfcd171a35,05/11/2020,,N1K-9012-2562-7220,food,dog,New Dish,large,NYW2F6CPBY,,,17.16,3,51.48
16321e75-928c-4a88-9aab-6d11735ff341,08/11/2020,,FO6-6370-4917-7393,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,3,55.59
16321e75-928c-4a88-9aab-6d11735ff341,08/11/2020,,FO6-6370-4917-7393,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,1,28.04
dca8341b-73d8-42cb-b390-3418dc3aafb8,08/11/2020,,YFI-2037-6230-1724,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,1,36.3
6fea07a4-405d-4849-b2ca-25826838f0d9,10/11/2020,,MGM-2601-7889-4088,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,3,103.14
934bd721-4fab-4d1e-8e7c-c67752c7ac6b,12/11/2020,,3FW-2274-2877-9421,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,3,84.12
82733c9c-06ae-4e92-96e2-7b312c4fa2aa,15/11/2020,,TJN-4389-2879-8756,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,1,13.84
82733c9c-06ae-4e92-96e2-7b312c4fa2aa,15/11/2020,,TJN-4389-2879-8756,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,1,34.38
b50f855b-9b52-4507-8e5f-2c55368e1135,18/11/2020,,6A6-5766-5718-8132,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
a9db601a-ff58-48e0-94d5-6888d5890f87,18/11/2020,,AOR-8548-3628-4086,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,3,55.59
a9db601a-ff58-48e0-94d5-6888d5890f87,18/11/2020,,6A6-5766-5718-8132,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,2,56.08
b3c6c8a8-6db2-4920-8b5c-0c889c60b1eb,05/12/2020,,FL5-9092-8858-2068,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
b806af60-186e-431d-882e-2ed49097e1d9,12/12/2020,,1FA-9299-1314-8439,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,1,13.84
b806af60-186e-431d-882e-2ed49097e1d9,12/12/2020,,1FA-9299-1314-8439,treat,cat,Feline Fix Mix,,RKAPY3I1TP,,,39.55,2,79.1
e0bcde09-670f-4a72-b09a-71160f543e9a,15/12/2020,,G2X-4887-6331-0837,food,cat,Purr Mix,,O5FYJLBE0H,,,24.53,1,24.53
581028d5-ed3a-4955-bacc-d97c787e89f6,18/12/2020,,ZH4-4216-7880-2793,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,2,72.6
52a529c2-3084-40c1-8437-c02666dea0b2,18/12/2020,,2XV-9995-9633-3135,toy,cat,Scratchy Post,,MPH6SCD7UT,,,26.95,2,53.9
364471a6-9643-422c-8581-f2f3c61dbf34,18/12/2020,,5ZC-6246-5501-1697,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,3,46.02
1d16d87c-cfaa-4cf6-90f1-c758081dbed6,23/12/2020,,F6H-5585-9705-3044,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,2,21.6
1c5237c3-4cc8-4419-8e4b-4921480711e2,26/12/2020,,GT8-5592-3564-7201,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
N/A,27/12/2020,,VWZ-7707-5242-9683,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,3,50.13
54d7c0a3-d47c-48f3-90f3-e1ad32dc206b,28/12/2020,,H9J-0970-2399-0841,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,2,39.92
368ad229-08a5-42fe-97e8-c2d4fdfdc3ca,02/01/2021,,GZV-8109-5423-1170,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,3,50.13
fac4fb89-a566-4bf4-86cf-6a30db0ce796,04/01/2021,,J0L-1164-8497-2871,treat,cat,Tuna Tasties,,A8SU9C4GLF,,,14.53,2,29.06
b269404c-5903-4795-9153-d3d6c719ba28,05/01/2021,,LDV-9304-2273-1933,bedding,dog,Reddy Beddy,large,DJWE1V9LZK,,,23.07,3,69.21
13511d3b-1bf3-4193-be5f-e58e063cce6c,09/01/2021,,PN9-4944-9369-2465,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,3,103.14
4cb08e07-9702-4a28-93ed-723f3d141079,11/01/2021,,BAI-7567-9743-3633,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,1,15.34
e943bc14-1378-4ab8-874c-8870a69df325,16/01/2021,,KCL-9476-3345-2011,toy,dog,Chomp-a Plush,,3HDX5H4WTM,,,39.24,3,117.72
31b96602-742c-4b10-b50b-06bce42f8f53,17/01/2021,,4FI-1889-5776-4744,toy,dog,Chomp-a Plush,,3HDX5H4WTM,,,39.24,1,39.24
ae1366f5-96ec-4487-a135-31e85fe63195,20/01/2021,,T8D-8382-7701-8222,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,3,108.9
ae1366f5-96ec-4487-a135-31e85fe63195,20/01/2021,,T8D-8382-7701-8222,food,cat,Reddy Beddy,,O5FYJLBE0H,,,24.53,3,73.59
048beabf-0879-43ef-b635-52eedc163a01,23/01/2021,,5MG-5791-6021-3110,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,3,32.4
887eaf4a-f4f2-40c7-aba2-14ff4585178e,23/01/2021,,BGF-5341-9113-6516,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,3,84.12
26446e53-6612-48cb-a75b-ddf59bf8b099,07/02/2021,,Y54-5700-3781-5242,food,dog,New Dish,large,NYW2F6CPBY,,,17.16,1,17.16
6e369b1c-0a64-4267-ad7d-51819e7e44ee,17/02/2021,,P90-1728-0337-9900,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,2,37.06
543a9164-7b05-4195-af5d-b5741f0efe91,27/02/2021,,IQI-2120-2151-7690,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,3,108.9
aef74a79-4c4d-436d-9bba-eef01c3939e7,02/03/2021,,PON-0395-5741-4360,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,3,117.96
2ead2e45-5596-4c83-a9c7-a231b8e72c31,06/03/2021,,TQ8-0743-1242-2049,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,3,41.52
6aae6c58-681d-41a7-9123-302a68ab9061,08/03/2021,,JQQ-6840-1731-0923,bedding,cat,Cat Cave,,058G0P7V60,,,29.66,2,59.32
4c3aa8dc-fc7b-4796-9c70-b0aa9a4f1977,08/03/2021,,TLN-8911-4517-9526,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,1,15.34
d67eda57-51c6-4f4d-b075-d2540c842787,09/03/2021,,C8X-4375-5193-1966,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,1,18.53
e943bc14-1378-4ab8-874c-8870a69df325,10/03/2021,,51K-8766-4785-9818,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,2,30.68
4c3aa8dc-fc7b-4796-9c70-b0aa9a4f1977,13/03/2021,,KZM-2608-1918-3044,bedding,dog,Snack-em Fish,medium,I2GQUNYDXW,,,36.3,2,72.6
c62dbd98-4e48-44a5-8c38-057de6ca1fef,18/03/2021,,S1I-5756-9839-5993,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,1,28.04
98bbcd05-efaa-429f-8f97-40357e48f679,20/03/2021,,B6K-6063-8031-2328,food,dog,New Dish,large,NYW2F6CPBY,,,17.16,3,51.48
52775086-62ac-41bf-b14f-4df08f6d87a8,29/03/2021,,JMQ-7190-2802-6576,toy,dog,New Dish,,M291KHJ4LW,,,29.47,2,58.94
3f444056-2da3-4ded-9481-c0dd4d6a3029,02/04/2021,,T40-2709-4868-3871,toy,dog,Chomp-a Plush,,3HDX5H4WTM,,,39.24,2,78.48
3f444056-2da3-4ded-9481-c0dd4d6a3029,02/04/2021,,T40-2709-4868-3871,bedding,dog,Snoozer Essentails,,GABWVMEL2R,,,28.04,1,28.04
29539345-fc83-4882-96b3-d485a97e762d,02/04/2021,,6DN-3960-0433-0473,treat,cat,Feline Fix Mix,,RKAPY3I1TP,,,39.55,2,79.1
2ea7342e-d217-4b12-ada2-4aff013f0d1a,09/04/2021,,WKI-0657-9471-4056,treat,dog,Feline Fix Mix,,CG3531YP08,,,38.17,2,76.34
N/A,15/04/2021,,X5D-2338-5958-0974,bedding,dog,Reddy Beddy,medium,I2GQUNYDXW,,,36.3,3,108.9
9bc3935f-62db-410d-a7ce-1859e3843f88,15/04/2021,,6KB-1479-8899-8346,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,3,46.02
76c5bd5d-8097-4cee-8ab6-6779b590a824,20/04/2021,,VCR-4691-5668-2239,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,1,10.8
76c5bd5d-8097-4cee-8ab6-6779b590a824,20/04/2021,,VCR-4691-5668-2239,toy,cat,Scratchy Post,,MPH6SCD7UT,,,26.95,3,80.85
N/A,21/04/2021,,KEC-4821-3488-4229,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,3,50.13
795068c8-dd77-459e-9417-def849599aa3,25/04/2021,,DX3-8635-2543-0688,bedding,cat,Cat Cave,,058G0P7V60,,,29.66,2,59.32
ff7778c2-1a1d-49fe-b9f0-c43f7f5ec38e,25/04/2021,,ITM-3893-3973-9209,bedding,cat,Cat Cave,,058G0P7V60,,,29.66,1,29.66
7eced652-c5ea-4ab9-bf01-f985e39509a6,29/04/2021,,YB9-8467-3853-4810,treat,dog,Cat Cave,,CG3531YP08,,,38.17,1,38.17
6dcd089d-24a1-4806-9885-bed9ff98b1e9,02/05/2021,,OFR-9426-7032-8748,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,3,50.13
a94d3696-512d-451b-b2f1-7d76e61f17bc,14/05/2021,,HAO-7903-2667-8356,food,cat,Yum Fish-Dish,,GZCJZ3ET04,,,30.63,2,61.26
ecc07269-99b1-4b5a-b3d1-f32c94a26cda,26/05/2021,,TO1-1332-6735-9219,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,2,33.42
ee6d3390-4969-43f2-8adf-3601877a2c9d,26/05/2021,,QNL-3993-3443-8724,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,3,55.59
124625b3-75b2-40dd-9abe-6ca6bbf49fee,27/05/2021,,3I8-9070-6938-2899,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,3,117.96
46b11caa-cb92-4af6-b0fe-79a8cf02bebe,06/06/2021,,A8U-7924-3246-7240,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,1,34.38
d1f9a3f9-c229-4fa0-a17c-4ddfbf56548e,08/06/2021,,QHK-9694-8868-8331,toy,dog,Snoozer Hammock,,IZBHF5KR79,,,21.82,2,43.64
82c1cdc0-280e-4d9c-b81c-858928bfeaf6,15/06/2021,,M2M-0157-4918-3764,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,1,19.96
7ae8c57f-f0e1-4519-8139-9a091e524290,21/06/2021,,W3P-0661-6436-1039,treat,cat,Snack-em Fish,,ORGRBTIKZR,,,15.34,3,46.02
828d1954-462a-47f7-9bf9-6ed1c511a921,24/06/2021,,9N3-4658-8795-0796,toy,dog,Fetch Blaster,,M291KHJ4LW,,,29.47,1,29.47
828d1954-462a-47f7-9bf9-6ed1c511a921,24/06/2021,,9N3-4658-8795-0796,toy,cat,Scratchy Post,,MPH6SCD7UT,,,26.95,1,26.95
f9dad445-8150-41f6-b377-7e718f4b850d,30/06/2021,,J7B-4853-0118-2580,treat,cat,Feline Fix Mix,,RKAPY3I1TP,,,39.55,2,79.1
40bce234-fb5d-44f2-a0c4-fc58c39986de,05/07/2021,,U3U-7055-2633-4972,toy,dog,Fetch Blaster,,M291KHJ4LW,,,29.47,3,88.41
b3c6c8a8-6db2-4920-8b5c-0c889c60b1eb,13/07/2021,,2VI-3304-1801-5314,treat,dog,All Veggie Yummies,,OWFPW3WZHG,,,25.48,1,25.48
b3c6c8a8-6db2-4920-8b5c-0c889c60b1eb,13/07/2021,,2VI-3304-1801-5314,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,2,78.64
6909526c-22bc-4feb-9bac-d381236876ff,14/07/2021,,3RH-2068-8836-6576,toy,cat,Kitty Climber,,W86BRJ9SSG,,,39.32,2,78.64
16ad49c3-3d00-4c50-9f28-fa6e1394ce0d,19/07/2021,,VM9-0976-1842-7144,food,cat,Purr Mix,,O5FYJLBE0H,,,24.53,1,24.53
16ad49c3-3d00-4c50-9f28-fa6e1394ce0d,19/07/2021,,VM9-0976-1842-7144,treat,dog,All Veggie Yummies,,OWFPW3WZHG,,,25.48,2,50.96
e4aad31c-e475-4085-8812-f73e8e044ad4,23/07/2021,,ACF-4131-7852-4927,treat,cat,Tuna Tasties,,A8SU9C4GLF,,,14.53,2,29.06
e4aad31c-e475-4085-8812-f73e8e044ad4,23/07/2021,,ACF-4131-7852-4927,bedding,dog,Reddy Beddy,small,KDTMPSBZKZ,,,13.84,1,13.84
a57b0ac6-4c02-4162-b46d-192e8e29dcc3,25/07/2021,,STC-6536-1946-1455,treat,cat,Purrfect Puree,,28LQOI0LSK,,,19.96,3,59.88
bddb4991-fd48-4fa6-afff-ebd0c3c8cf5f,26/07/2021,,W65-9827-2136-6680,food,cat,Purr Mix,,O5FYJLBE0H,,,24.53,2,49.06
e15a4d39-2388-4a5b-a5ba-a29a7743cdc5,26/07/2021,,YJW-4996-4299-7644,bedding,cat,Snoozer Hammock,,V4B4RNS3ZP,,,34.38,3,103.14
0de82c77-495f-4840-8ef9-3e37fa30a284,28/07/2021,,HSM-0112-0527-6783,treat,dog,Chewie Dental,,CG3531YP08,,,38.17,3,114.51
0de82c77-495f-4840-8ef9-3e37fa30a284,28/07/2021,,HSM-0112-0527-6783,toy,dog,Chewie Dental,,IZBHF5KR79,,,21.82,3,65.46
68801edc-2bb9-4a97-b8db-a61380c59e52,30/07/2021,,X3F-4844-4400-5732,toy,cat,Ball and String,,1W0N5O3XOD,,,16.71,3,50.13
00f188cc-588e-452b-97a9-f844ff168423,05/08/2021,,IRK-0593-9624-5203,toy,dog,Tug-a-Back,,IZBHF5KR79,,,21.82,1,21.82
3b703df7-ce8a-4e98-88bf-e229d9940045,10/08/2021,,NK5-2439-4703-4385,food,dog,New Dish,large,NYW2F6CPBY,,,17.16,2,34.32
a43c8d41-60f0-4efb-b66f-cce239566506,24/08/2021,,HMP-2151-3946-4248,toy,cat,Foozy Mouse,,8PYSMLYINS,,,10.8,2,21.6
e68f0093-1145-4be7-b2c2-9de5d1a1a100,31/08/2021,,540-0891-1265-0117,food,dog,Whole Chemistry Recipe,small,6K4AUUS730,,,18.53,1,18.53
e68f0093-1145-4be7-b2c2-9de5d1a1a100,31/08/2021,,540-0891-1265-0117,treat,cat,Feline Fix Mix,,RKAPY3I1TP,,,39.55,2,79.1
